date,pi_btc_krw,pi_btc_usdt,pi_eth_krw,pi_eth_usdt,pi_bnb_krw,pi_bnb_usdt,pi_xvs_krw,pi_xvs_usdt,pi_eth_btc,pi_bnb_btc,pi_xvs_btc,alpha_xvs_eth,alpha_bnb_eth
2023-01-20,0.016154,0.005609,0.027682,0.017018,0.024861,0.014226,0.017359,0.006802,0.011345,0.008568,0.001186,-0.010159,-0.002777
2023-01-21,0.024549,0.012447,0.019728,0.007683,0.011968,0.000015,-0.015421,-0.027051,-0.004705,-0.012279,-0.039012,-0.034307,-0.007574
2023-01-22,0.009832,0.002918,-0.005833,-0.012639,-0.000027,-0.006873,-0.019824,-0.026534,-0.015512,-0.009763,-0.029367,-0.013855,0.005750
2023-01-23,0.015633,0.004698,-0.002656,-0.013394,-0.012943,-0.023570,-0.012035,-0.022672,-0.018008,-0.028136,-0.027242,-0.009234,-0.010129
2023-01-24,0.001616,-0.009046,-0.002458,-0.013076,-0.012242,-0.022756,0.043002,0.031900,-0.004067,-0.013835,0.041320,0.045387,-0.009768
2023-01-25,0.016991,0.010133,0.016273,0.009420,0.015491,0.008644,0.035496,0.028514,-0.000707,-0.001475,0.018196,0.018902,-0.000768
2023-01-26,0.019509,0.010305,0.029369,0.020076,0.037947,0.028577,-0.001793,-0.010805,0.009672,0.018086,-0.020894,-0.030566,0.008414
2023-01-27,0.016297,0.004015,0.011276,-0.000946,0.018239,0.005933,0.028833,0.016400,-0.004941,0.001910,0.012335,0.017276,0.006851
2023-01-28,0.019502,0.012124,0.025986,0.018561,0.041796,0.034256,0.025448,0.018027,0.006360,0.021867,0.005833,-0.000527,0.015507
2023-01-29,0.019256,0.005490,0.018716,0.004957,0.016555,0.002826,0.028567,0.014675,-0.000530,-0.002650,0.009135,0.009665,-0.002120
2023-01-30,-0.002029,-0.012608,-0.015282,-0.025720,-0.006628,-0.017158,0.027507,0.016615,-0.013280,-0.004609,0.029596,0.042876,0.008672
2023-01-31,0.020566,0.010219,0.018146,0.007823,0.016147,0.005844,0.003599,-0.006577,-0.002372,-0.004331,-0.016626,-0.014254,-0.001959
2023-02-01,0.020506,0.014603,0.013375,0.007513,0.022346,0.016432,0.014853,0.008983,-0.006988,0.001803,-0.005539,0.001449,0.008791
2023-02-02,0.018053,0.009167,0.018119,0.009233,0.010723,0.001902,0.046606,0.037471,0.000065,-0.007199,0.028047,0.027982,-0.007264
2023-02-03,0.014329,0.003263,0.025978,0.014785,0.035279,0.023984,0.047559,0.036131,0.011484,0.020653,0.032760,0.021277,0.009170
2023-02-04,0.015317,0.006210,0.004725,-0.004287,0.009328,0.000275,-0.003617,-0.012554,-0.010433,-0.005899,-0.018649,-0.008216,0.004534
2023-02-05,0.011567,-0.000517,-0.001527,-0.013455,0.004723,-0.007279,0.042208,0.029758,-0.012945,-0.006766,0.030291,0.043235,0.006179
2023-02-06,0.001826,-0.009950,-0.004605,-0.016305,-0.008763,-0.020414,-0.010737,-0.022365,-0.006419,-0.010570,-0.012541,-0.006121,-0.004150
2023-02-07,0.021409,0.008737,0.022973,0.010281,0.044414,0.031456,0.029596,0.016822,0.001531,0.022522,0.008015,0.006484,0.020991
2023-02-08,0.020302,0.003767,0.022882,0.006305,0.021353,0.004801,-0.004148,-0.020287,0.002529,0.001030,-0.023963,-0.026492,-0.001499
2023-02-09,0.018541,0.003826,0.020500,0.005756,0.022112,0.007345,-0.002579,-0.016989,0.001923,0.003506,-0.020736,-0.022658,0.001583
2023-02-10,0.022278,0.010265,0.021150,0.009150,0.021622,0.009616,0.012231,0.000336,-0.001103,-0.000642,-0.009828,-0.008724,0.000461
2023-02-11,0.003157,-0.007599,-0.005745,-0.016406,-0.012149,-0.022741,-0.004416,-0.015091,-0.008874,-0.015258,-0.007549,0.001325,-0.006384
2023-02-12,0.013032,0.000871,0.017256,0.005044,0.019091,0.006857,0.007646,-0.004451,0.004170,0.005981,-0.005317,-0.009487,0.001811
2023-02-13,0.015110,0.005283,0.013337,0.003528,0.013632,0.003819,0.001233,-0.008459,-0.001746,-0.001456,-0.013670,-0.011924,0.000290
2023-02-14,0.012883,-0.002878,0.013461,-0.002309,0.012909,-0.002852,0.006592,-0.009071,0.000571,0.000026,-0.006211,-0.006782,-0.000545
2023-02-15,0.014570,0.002713,0.016942,0.005057,0.018707,0.006801,0.043348,0.031154,0.002338,0.004077,0.028364,0.026027,0.001739
2023-02-16,0.023517,0.013437,0.018582,0.008551,0.000962,-0.008896,0.017512,0.007492,-0.004821,-0.022037,-0.005867,-0.001045,-0.017216
2023-02-17,0.011853,0.004334,0.014648,0.007108,0.003857,-0.003602,0.031520,0.023854,0.002762,-0.007902,0.019436,0.016674,-0.010664
2023-02-18,0.009764,-0.004290,0.016418,0.002271,0.013551,-0.000556,0.027966,0.013659,0.006590,0.003751,0.018026,0.011437,-0.002839
2023-02-19,0.007687,-0.008457,0.007409,-0.008731,-0.030293,-0.045828,-0.025397,-0.041010,-0.000277,-0.037690,-0.032832,-0.032555,-0.037414
2023-02-20,0.014103,0.008915,0.015218,0.010024,0.018608,0.013396,0.032727,0.027444,0.001099,0.004442,0.018365,0.017266,0.003342
2023-02-21,0.009466,-0.006170,0.012017,-0.003658,0.010347,-0.005302,-0.003893,-0.019322,0.002528,0.000873,-0.013233,-0.015761,-0.001654
2023-02-22,0.009814,-0.003398,0.012182,-0.001061,0.009890,-0.003324,0.056829,0.043001,0.002345,0.000075,0.046558,0.044213,-0.002271
2023-02-23,0.013734,0.003296,0.017136,0.006663,0.031784,0.021160,-0.021557,-0.031632,0.003356,0.017806,-0.034813,-0.038169,0.014450
2023-02-24,0.014879,0.004742,0.007117,-0.002943,0.008847,-0.001229,0.016196,0.006046,-0.007649,-0.005943,0.001297,0.008946,0.001705
2023-02-25,0.022554,0.012576,0.025006,0.015004,0.015814,0.005902,0.020022,0.010069,0.002398,-0.006591,-0.002476,-0.004874,-0.008989
2023-02-26,0.021152,0.011539,0.035734,0.025985,0.042087,0.032277,0.037518,0.027752,0.014280,0.020501,0.016027,0.001747,0.006221
2023-02-27,0.015848,0.008740,0.016242,0.009131,0.007550,0.000500,0.018459,0.011333,0.000387,-0.008169,0.002570,0.002183,-0.008556
2023-02-28,0.014384,0.004681,0.003086,-0.006509,-0.006155,-0.015661,0.014961,0.005252,-0.011137,-0.020248,0.000569,0.011706,-0.009110
2023-03-01,0.012227,0.006711,0.022580,0.017009,0.023610,0.018033,0.011013,0.005504,0.010229,0.011246,-0.001199,-0.011427,0.001017
2023-03-02,0.014936,0.005373,0.008896,-0.000610,0.003748,-0.005710,-0.014074,-0.023364,-0.005951,-0.011024,-0.028584,-0.022632,-0.005073
2023-03-03,0.011509,0.005442,0.031140,0.024955,0.023838,0.017697,0.036004,0.029790,0.019408,0.012189,0.024216,0.004808,-0.007219
2023-03-04,0.005103,-0.003742,0.016662,0.007715,0.004776,-0.004066,0.029855,0.020791,0.011500,-0.000326,0.024626,0.013126,-0.011826
2023-03-05,0.007092,0.002846,0.019845,0.015545,0.005490,0.001250,0.035508,0.031142,0.012663,-0.001591,0.028216,0.015553,-0.014254
2023-03-06,0.018634,0.001412,0.013461,-0.003674,0.018725,0.001501,0.022625,0.005335,-0.005078,0.000089,0.003918,0.008996,0.005167
2023-03-07,0.009597,-0.004386,0.022163,0.008006,-0.007207,-0.020958,0.022859,0.008692,0.012447,-0.016645,0.013136,0.000689,-0.029091
2023-03-08,0.020470,0.010823,0.025740,0.016042,0.049003,0.039086,0.029407,0.019675,0.005164,0.027961,0.008758,0.003594,0.022797
2023-03-09,0.005290,-0.010417,-0.011764,-0.027204,-0.023972,-0.039221,0.005013,-0.010689,-0.016964,-0.029108,-0.000275,0.016689,-0.012144
2023-03-10,0.014552,0.004926,0.015774,0.006137,0.030516,0.020739,0.004176,-0.005352,0.001205,0.015735,-0.010228,-0.011432,0.014530
2023-03-11,0.016265,0.004390,0.012081,0.000255,-0.010832,-0.022390,0.021585,0.009648,-0.004117,-0.026663,0.005235,0.009352,-0.022546
2023-03-12,0.015780,0.007303,0.014488,0.006022,0.014861,0.006392,0.031154,0.022550,-0.001272,-0.000905,0.015136,0.016408,0.000367
2023-03-13,0.008289,0.003240,0.007442,0.002397,0.005253,0.000219,-0.005311,-0.010293,-0.000840,-0.003011,-0.013489,-0.012649,-0.002171
2023-03-14,0.010260,-0.001537,0.000840,-0.010847,-0.005466,-0.017080,0.005647,-0.006096,-0.009324,-0.015566,-0.004566,0.004758,-0.006243
2023-03-15,0.017945,0.006322,0.012862,0.001297,0.009188,-0.002335,0.022027,0.010357,-0.004993,-0.008602,0.004010,0.009003,-0.003609
2023-03-16,0.016966,0.007080,0.018403,0.008503,0.019740,0.009827,0.036805,0.026726,0.001413,0.002728,0.019508,0.018095,0.001315
2023-03-17,0.010873,0.002043,0.003002,-0.005759,0.005145,-0.003635,-0.011963,-0.020594,-0.007786,-0.005667,-0.022591,-0.014805,0.002119
2023-03-18,0.014160,0.001915,0.010420,-0.001780,-0.007877,-0.019857,-0.012163,-0.024091,-0.003688,-0.021730,-0.025956,-0.022268,-0.018042
2023-03-19,0.008530,-0.001967,0.017250,0.006663,0.014714,0.004153,0.036274,0.025489,0.008647,0.006132,0.027510,0.018864,-0.002515
2023-03-20,0.014333,0.001167,0.024721,0.011419,0.032051,0.018654,0.028974,0.015617,0.010241,0.017467,0.014434,0.004193,0.007226
2023-03-21,0.020803,0.015442,0.017107,0.011765,0.038764,0.033309,0.021918,0.016551,-0.003621,0.017595,0.001092,0.004713,0.021216
2023-03-22,0.009598,0.000305,0.013477,0.004148,0.030367,0.020882,0.034783,0.025257,0.003842,0.020571,0.024945,0.021103,0.016729
2023-03-23,0.017612,0.003899,0.001545,-0.011951,-0.002228,-0.015673,0.024798,0.010988,-0.015788,-0.019496,0.007062,0.022850,-0.003707
2023-03-24,0.013596,0.004219,0.005038,-0.004260,-0.015541,-0.024649,-0.003439,-0.012659,-0.008443,-0.028747,-0.016807,-0.008363,-0.020303
2023-03-25,0.014847,0.005834,0.020135,0.011075,0.000138,-0.008745,-0.018369,-0.027087,0.005210,-0.014495,-0.032731,-0.037941,-0.019705
2023-03-26,0.011539,-0.004490,0.012422,-0.003622,0.018249,0.002113,0.017249,0.001129,0.000873,0.006633,0.005645,0.004772,0.005761
2023-03-27,0.008158,-0.005160,0.011118,-0.002240,-0.008665,-0.021761,-0.040466,-0.053142,0.002936,-0.016687,-0.048231,-0.051167,-0.019623
2023-03-28,0.022460,0.013562,0.049725,0.040590,0.062540,0.053294,0.050235,0.041096,0.026666,0.039200,0.027165,0.000498,0.012534
2023-03-29,0.012060,0.001174,0.008020,-0.002822,0.004917,-0.005892,0.046070,0.034818,-0.003992,-0.007058,0.033605,0.037596,-0.003066
2023-03-30,0.023391,0.012593,0.014994,0.004284,-0.006656,-0.017137,0.039110,0.028147,-0.008205,-0.029360,0.015360,0.023565,-0.021155
2023-03-31,0.023195,0.010661,0.031116,0.018485,0.030755,0.018128,0.019306,0.006819,0.007741,0.007388,-0.003801,-0.011543,-0.000353
2023-04-01,0.009503,-0.003521,0.003281,-0.009663,0.009036,-0.003982,-0.006530,-0.019348,-0.006163,-0.000462,-0.015882,-0.009719,0.005701
2023-04-02,0.015957,0.008850,0.014070,0.006976,0.009374,0.002313,0.044354,0.037048,-0.001857,-0.006479,0.027951,0.029808,-0.004623
2023-04-03,0.023891,0.007522,0.032749,0.016238,0.043265,0.026585,0.038339,0.021738,0.008651,0.018921,0.014110,0.005459,0.010271
2023-04-04,0.002967,-0.003087,-0.014800,-0.020747,-0.000376,-0.006410,-0.018978,-0.024900,-0.017715,-0.003333,-0.021880,-0.004166,0.014381
2023-04-05,0.010710,-0.006890,0.004559,-0.012933,0.004098,-0.013387,0.002178,-0.015273,-0.006086,-0.006542,-0.008442,-0.002356,-0.000456
2023-04-06,0.017791,0.008379,0.021083,0.011640,0.008246,-0.001079,0.030222,0.020694,0.003234,-0.009379,0.012213,0.008979,-0.012613
2023-04-07,0.015144,0.008072,0.013806,0.006743,0.015628,0.008553,0.016439,0.009359,-0.001318,0.000477,0.001276,0.002595,0.001795
2023-04-08,0.008436,0.002014,0.006658,0.000248,0.021482,0.014978,0.007063,0.000651,-0.001763,0.012937,-0.001361,0.000402,0.014701
2023-04-09,0.014932,0.003432,0.018628,0.007086,0.019357,0.007806,-0.001764,-0.013075,0.003642,0.004359,-0.016451,-0.020092,0.000718
2023-04-10,0.013439,0.005941,0.009694,0.002224,-0.003875,-0.011244,0.026006,0.018415,-0.003695,-0.017084,0.012400,0.016095,-0.013389
2023-04-11,0.012722,0.002695,0.010968,0.000959,0.026324,0.016162,0.032280,0.022059,-0.001732,0.013431,0.019312,0.021044,0.015163
2023-04-12,-0.001093,-0.014074,-0.016839,-0.029615,-0.041509,-0.053964,-0.040684,-0.053150,-0.015763,-0.040460,-0.039634,-0.023871,-0.024697
2023-04-13,0.009626,-0.002068,0.008929,-0.002757,-0.003187,-0.014733,0.033718,0.021745,-0.000690,-0.012690,0.023862,0.024552,-0.012001
2023-04-14,0.010004,-0.001802,0.014699,0.002839,0.006456,-0.005307,0.027495,0.015485,0.004649,-0.003512,0.017318,0.012669,-0.008161
2023-04-15,0.012759,0.007457,0.007008,0.001736,0.006954,0.001682,0.002321,-0.002927,-0.005678,-0.005732,-0.010307,-0.004628,-0.000053
2023-04-16,0.014652,0.007842,0.025383,0.018501,0.005011,-0.001734,0.014068,0.007262,0.010576,-0.009502,-0.000576,-0.011152,-0.020078
2023-04-17,0.017368,0.006910,0.008563,-0.001805,0.002661,-0.007646,-0.006019,-0.016237,-0.008655,-0.014456,-0.022988,-0.014333,-0.005802
2023-04-18,0.008827,-0.003773,-0.005331,-0.017755,-0.007244,-0.019644,-0.012632,-0.024964,-0.014035,-0.015931,-0.021271,-0.007237,-0.001896
2023-04-19,0.029748,0.016467,0.021274,0.008102,0.020133,0.006976,0.002754,-0.010178,-0.008229,-0.009337,-0.026214,-0.017984,-0.001108
2023-04-20,0.021480,0.014009,0.017563,0.010121,0.019225,0.011770,0.005153,-0.002199,-0.003835,-0.002208,-0.015984,-0.012149,0.001627
2023-04-21,0.007703,-0.005063,0.002588,-0.010114,-0.003315,-0.015942,-0.003713,-0.016335,-0.005076,-0.010934,-0.011329,-0.006253,-0.005858
2023-04-22,0.020630,0.011073,0.012142,0.002663,-0.001756,-0.011105,0.020902,0.011342,-0.008317,-0.021934,0.000266,0.008584,-0.013617
2023-04-23,0.010025,0.002246,0.024026,0.016140,0.022965,0.015087,0.024004,0.016117,0.013862,0.012812,0.013840,-0.000022,-0.001050
2023-04-24,0.015985,0.005114,0.005813,-0.004950,-0.001456,-0.012141,-0.021660,-0.032129,-0.010013,-0.017167,-0.037053,-0.027041,-0.007154
2023-04-25,0.016343,0.005715,0.022064,0.011376,0.019915,0.009250,0.053133,0.042120,0.005628,0.003514,0.036198,0.030569,-0.002114
2023-04-26,-0.000288,-0.007635,0.013943,0.006491,0.011512,0.004078,0.043365,0.035696,0.014235,0.011804,0.043665,0.029430,-0.002431
2023-04-27,0.014281,0.006303,0.014611,0.006630,0.021387,0.013353,-0.020123,-0.027831,0.000325,0.007006,-0.033920,-0.034245,0.006681
2023-04-28,0.013974,0.005547,0.019385,0.010913,0.030850,0.022282,0.030242,0.021679,0.005337,0.016643,0.016043,0.010706,0.011306
2023-04-29,0.025094,0.009261,0.034773,0.018790,0.016483,0.000783,0.047131,0.030957,0.009442,-0.008400,0.021497,0.012056,-0.017842
2023-04-30,0.017162,0.002345,0.015121,0.000334,0.018536,0.003699,-0.025562,-0.039757,-0.002007,0.001351,-0.042004,-0.039997,0.003357
2023-05-01,0.007896,-0.004213,0.014198,0.002013,-0.001357,-0.013355,0.031853,0.019456,0.006252,-0.009180,0.023769,0.017517,-0.015432
2023-05-02,0.007627,-0.004285,0.016483,0.004467,0.006292,-0.005604,-0.004872,-0.016636,0.008789,-0.001325,-0.012405,-0.021194,-0.010114
2023-05-03,0.007805,-0.000200,0.013807,0.005754,0.003370,-0.004600,-0.015170,-0.022993,0.005956,-0.004401,-0.022797,-0.028753,-0.010357
2023-05-04,0.008074,0.003060,0.016487,0.011432,0.010251,0.005227,0.015876,0.010823,0.008346,0.002160,0.007739,-0.000606,-0.006186
2023-05-05,0.007521,-0.000656,0.021778,0.013485,0.017160,0.008905,0.026472,0.018141,0.014151,0.009567,0.018809,0.004659,-0.004584
2023-05-06,0.014893,0.004331,0.020876,0.010252,0.043588,0.032728,0.017309,0.006722,0.005895,0.028274,0.002381,-0.003515,0.022379
2023-05-07,0.013404,0.008092,0.020302,0.014955,0.025785,0.020409,0.005477,0.000207,0.006807,0.012218,-0.007821,-0.014629,0.005411
2023-05-08,0.010622,0.001751,0.013325,0.004430,0.010056,0.001190,-0.012224,-0.020894,0.002675,-0.000560,-0.022605,-0.025280,-0.003234
2023-05-09,0.008639,0.000221,0.003534,-0.004842,0.001237,-0.007120,0.007004,-0.001401,-0.005062,-0.007339,-0.001621,0.003440,-0.002278
2023-05-10,0.010282,0.001532,-0.003969,-0.012596,0.005188,-0.003519,-0.019865,-0.028355,-0.014106,-0.005043,-0.029841,-0.015735,0.009063
2023-05-11,0.013900,0.004212,0.028920,0.019088,0.022211,0.012443,0.087811,0.077416,0.014813,0.008196,0.072897,0.058084,-0.006617
2023-05-12,0.012357,0.002439,0.017974,0.008002,0.018645,0.008665,0.027276,0.017212,0.005549,0.006211,0.014737,0.009188,0.000662
2023-05-13,0.009843,-0.000396,0.010765,0.000516,-0.006263,-0.016339,0.017687,0.007368,0.000913,-0.015949,0.007767,0.006855,-0.016862
2023-05-14,0.007044,-0.004906,0.002335,-0.009559,0.005187,-0.006742,0.006464,-0.005479,-0.004676,-0.001844,-0.000576,0.004100,0.002831
2023-05-15,0.009053,-0.002040,-0.001912,-0.012885,0.010592,-0.000518,0.027680,0.016382,-0.010867,0.001526,0.018460,0.029326,0.012392
2023-05-16,0.014990,0.003389,0.010131,-0.001414,0.013290,0.001708,0.040525,0.028632,-0.004787,-0.001675,0.025158,0.029945,0.003112
2023-05-17,0.006044,-0.006474,0.017653,0.004990,0.012808,0.000206,0.000814,-0.011639,0.011539,0.006724,-0.005198,-0.016738,-0.004816
2023-05-18,0.015211,0.005422,0.011624,0.001870,0.010273,0.000532,0.032659,0.022702,-0.003533,-0.004863,0.017187,0.020720,-0.001330
2023-05-19,0.014942,0.001862,0.003739,-0.009197,0.009244,-0.003762,0.024910,0.011701,-0.011039,-0.005614,0.009821,0.020859,0.005424
2023-05-20,0.011549,0.001726,0.020459,0.010550,0.030894,0.020883,0.014506,0.004655,0.008808,0.019124,0.002923,-0.005885,0.010316
2023-05-21,0.006596,-0.002400,-0.007738,-0.016605,-0.011899,-0.020730,-0.006116,-0.014998,-0.014240,-0.018374,-0.012629,0.001611,-0.004134
2023-05-22,0.003361,-0.010918,-0.002514,-0.016709,-0.000456,-0.014681,0.011290,-0.003102,-0.005855,-0.003804,0.007903,0.013757,0.002050
2023-05-23,0.008371,-0.001945,0.013057,0.002692,0.028274,0.017754,0.002989,-0.007273,0.004646,0.019737,-0.005338,-0.009984,0.015091
2023-05-24,0.013825,0.004487,0.013967,0.004627,0.012761,0.003432,-0.008825,-0.017955,0.000140,-0.001050,-0.022342,-0.022481,-0.001190
2023-05-25,0.009195,0.004097,0.014173,0.009049,0.011589,0.006479,0.027491,0.022300,0.004932,0.002372,0.018129,0.013197,-0.002560
2023-05-26,0.003196,-0.009291,-0.001699,-0.014125,0.006191,-0.006334,-0.009523,-0.021852,-0.004879,0.002985,-0.012678,-0.007800,0.007864
2023-05-27,0.012152,0.001744,0.018809,0.008333,0.029876,0.019286,0.024809,0.014271,0.006577,0.017512,0.012505,0.005928,0.010935
2023-05-28,0.006177,-0.007433,0.012565,-0.001132,0.015527,0.001790,0.021846,0.008024,0.006348,0.009292,0.015572,0.009224,0.002944
2023-05-29,0.013961,0.005515,0.010152,0.001738,0.021822,0.013311,0.019928,0.011433,-0.003757,0.007753,0.005885,0.009642,0.011509
2023-05-30,-0.000476,-0.008653,0.010567,0.002299,0.015806,0.007496,0.026528,0.018130,0.011047,0.016290,0.027016,0.015969,0.005242
2023-05-31,0.008503,-0.002022,-0.000846,-0.011273,0.005048,-0.005441,-0.004632,-0.015019,-0.009270,-0.003426,-0.013024,-0.003754,0.005844
2023-06-01,0.026986,0.018537,0.021264,0.012862,0.009226,0.000923,0.030022,0.021548,-0.005572,-0.017293,0.002957,0.008528,-0.011722
2023-06-02,0.015612,0.009824,0.014725,0.008942,-0.012175,-0.017805,-0.000907,-0.006601,-0.000874,-0.027360,-0.016265,-0.015392,-0.026486
2023-06-03,0.013027,-0.000708,0.022792,0.008924,0.033273,0.019264,0.015119,0.001355,0.009639,0.019986,0.002065,-0.007574,0.010347
2023-06-04,0.017733,0.008185,0.024903,0.015288,0.027118,0.017482,0.061977,0.052014,0.007045,0.009221,0.043472,0.036428,0.002176
2023-06-05,0.012778,0.002693,0.011528,0.001456,0.015722,0.005607,-0.021302,-0.031047,-0.001234,0.002907,-0.033649,-0.032416,0.004141
2023-06-06,0.017204,0.010246,0.024019,0.017015,0.022191,0.015199,0.030605,0.023555,0.006700,0.004903,0.013174,0.006474,-0.001797
2023-06-07,0.012239,0.006206,0.015015,0.008966,0.017997,0.011931,0.006869,0.000869,0.002743,0.005689,-0.005305,-0.008048,0.002946
2023-06-08,0.007563,-0.007416,0.020382,0.005212,0.014962,-0.000128,-0.015149,-0.029791,0.012723,0.007343,-0.022542,-0.035264,-0.005380
2023-06-09,0.018388,0.007848,0.019102,0.008555,0.017262,0.006734,0.031580,0.020903,0.000702,-0.001105,0.012954,0.012252,-0.001807
2023-06-10,0.018461,0.009496,0.025976,0.016946,0.026503,0.017468,0.047790,0.038567,0.007380,0.007897,0.028798,0.021418,0.000517
2023-06-11,0.022160,0.012893,0.025746,0.016447,0.031912,0.022558,0.003877,-0.005224,0.003509,0.009541,-0.017887,-0.021396,0.006033
2023-06-12,0.011127,-0.001383,0.014728,0.002173,0.020860,0.008229,0.009790,-0.002704,0.003561,0.009626,-0.001323,-0.004884,0.006064
2023-06-13,0.010839,-0.002437,0.019535,0.006145,0.027944,0.014443,0.020024,0.006628,0.008602,0.016921,0.009087,0.000484,0.008318
2023-06-14,0.013662,0.000649,0.008077,-0.004864,0.014373,0.001351,-0.005962,-0.018723,-0.005509,0.000702,-0.019359,-0.013850,0.006211
2023-06-15,0.008360,-0.005429,0.014866,0.000988,0.015379,0.001494,0.012852,-0.000998,0.006452,0.006961,0.004455,-0.001997,0.000509
2023-06-16,0.000170,-0.010117,-0.011209,-0.021380,-0.027569,-0.037572,-0.004221,-0.014463,-0.011378,-0.027735,-0.004390,0.006988,-0.016357
2023-06-17,0.023269,0.010036,0.040194,0.026742,0.053399,0.039775,0.024434,0.011186,0.016540,0.029444,0.001138,-0.015401,0.012904
2023-06-18,0.015149,-0.001524,0.014411,-0.002250,0.017966,0.001247,0.003553,-0.012929,-0.000727,0.002774,-0.011423,-0.010696,0.003501
2023-06-19,0.011402,0.003910,0.018339,0.010796,0.031635,0.023994,0.005648,-0.001801,0.006859,0.020005,-0.005689,-0.012548,0.013146
2023-06-20,0.017261,0.006202,0.013973,0.002949,0.021256,0.010153,0.015485,0.004445,-0.003233,0.003927,-0.001746,0.001487,0.007160
2023-06-21,0.012797,0.002324,0.012552,0.002082,0.003704,-0.006675,0.035539,0.024831,-0.000242,-0.008978,0.022455,0.022696,-0.008736
2023-06-22,0.019631,0.011368,0.019138,0.010880,0.022730,0.014442,-0.028731,-0.036601,-0.000483,0.003039,-0.047430,-0.046947,0.003522
2023-06-23,0.007234,0.001231,0.009932,0.003913,0.014086,0.008043,0.015024,0.008975,0.002679,0.006803,0.007734,0.005055,0.004125
2023-06-24,0.009900,0.001297,0.008161,-0.000428,-0.007062,-0.015520,0.007241,-0.001340,-0.001723,-0.016796,-0.002634,-0.000911,-0.015073
2023-06-25,0.009080,-0.002245,0.009464,-0.001864,0.010140,-0.001196,0.003008,-0.008248,0.000381,0.001051,-0.006017,-0.006398,0.000670
2023-06-26,0.011591,0.002382,0.010954,0.001751,0.008082,-0.001095,-0.005945,-0.014994,-0.000629,-0.003469,-0.017335,-0.016705,-0.002840
2023-06-27,-0.003012,-0.011283,0.000810,-0.007492,-0.007344,-0.015579,-0.008815,-0.017038,0.003834,-0.004345,-0.005821,-0.009654,-0.008179
2023-06-28,0.006149,-0.007982,-0.000268,-0.014308,0.000548,-0.013504,-0.009176,-0.023092,-0.006377,-0.005567,-0.015232,-0.008854,0.000810
2023-06-29,0.010716,0.003607,0.016195,0.009048,0.025814,0.018599,0.024172,0.016968,0.005421,0.014938,0.013313,0.007892,0.009517
2023-06-30,0.012555,0.004056,0.019576,0.011017,0.016969,0.008433,-0.002471,-0.010844,0.006934,0.004360,-0.014840,-0.021774,-0.002574
2023-07-01,0.011359,0.000406,0.013348,0.002374,0.025504,0.014398,-0.006130,-0.016894,0.001967,0.013987,-0.017293,-0.019260,0.012019
2023-07-02,-0.000259,-0.013760,-0.003956,-0.017407,0.007694,-0.005914,-0.007348,-0.020753,-0.003698,0.007955,-0.007091,-0.003393,0.011653
2023-07-03,0.008055,0.004646,-0.000108,-0.003489,0.022719,0.019260,0.005301,0.001902,-0.008098,0.014547,-0.002732,0.005366,0.022644
2023-07-04,0.012278,0.000858,0.011915,0.000500,0.007387,-0.003977,-0.007567,-0.018763,-0.000358,-0.004832,-0.019604,-0.019246,-0.004474
2023-07-05,0.010197,-0.002278,0.017199,0.004637,0.007220,-0.005218,-0.004850,-0.017139,0.006931,-0.002946,-0.014895,-0.021826,-0.009878
2023-07-06,0.016198,0.007519,0.009228,0.000608,-0.013555,-0.021980,0.011542,0.002903,-0.006859,-0.029279,-0.004582,0.002278,-0.022419
2023-07-07,0.002802,-0.007668,-0.004721,-0.015113,-0.001144,-0.011573,-0.011847,-0.022164,-0.007502,-0.003935,-0.014608,-0.007106,0.003567
2023-07-08,0.001163,-0.013623,-0.003772,-0.018485,0.006112,-0.008747,-0.021695,-0.036144,-0.004929,0.004943,-0.022832,-0.017902,0.009873
2023-07-09,0.015265,0.002869,0.011380,-0.000969,0.009650,-0.002678,0.011291,-0.001057,-0.003827,-0.005531,-0.003915,-0.000088,-0.001704
2023-07-10,0.012911,-0.002438,0.015973,0.000578,0.018602,0.003168,-0.004408,-0.019495,0.003023,0.005619,-0.017098,-0.020122,0.002596
2023-07-11,0.007973,-0.008083,0.011778,-0.004338,-0.002797,-0.018682,0.017636,0.001426,0.003775,-0.010685,0.009586,0.005811,-0.014461
2023-07-12,0.012672,-0.001804,0.026843,0.012165,0.035427,0.020626,0.022200,0.007588,0.013994,0.022471,0.009409,-0.004585,0.008477
2023-07-13,0.013315,0.007464,0.013523,0.007671,0.018309,0.012429,0.014567,0.008709,0.000206,0.004928,0.001236,0.001030,0.004723
2023-07-14,0.012935,0.001859,0.001788,-0.009166,-0.026414,-0.037060,-0.006655,-0.017517,-0.011005,-0.038846,-0.019340,-0.008335,-0.027842
2023-07-15,0.011729,0.003117,0.016324,0.007672,-0.003753,-0.012234,0.005931,-0.002633,0.004541,-0.015303,-0.005732,-0.010273,-0.019844
2023-07-16,0.019558,0.007315,0.012753,0.000592,0.022437,0.010160,0.014055,0.001878,-0.006675,0.002824,-0.005398,0.001277,0.009498
2023-07-17,0.003882,-0.004650,0.007119,-0.001441,0.016728,0.008087,0.018242,0.009587,0.003224,0.012797,0.014304,0.011080,0.009572
2023-07-18,0.005155,-0.004051,0.006028,-0.003185,0.010664,0.001408,0.005977,-0.003236,0.000869,0.005481,0.000818,-0.000051,0.004612
