date,eth_binance_okx,eth_binance_bybit,eth_okx_bybit,eth_binance_bithumb,eth_okx_bithumb,eth_bybit_bithumb,bnb_binance_okx,bnb_binance_bybit,bnb_okx_bybit,bnb_binance_bithumb,bnb_okx_bithumb,bnb_bybit_bithumb
2023-04-19,0.000777,0.002498,0.001719,-0.008229,-0.007458,-0.005752,-0.000468,0.001476,0.001945,-0.009337,-0.009801,-0.007875
2023-04-20,-0.002742,0.003799,0.006559,-0.003835,-0.006566,-0.000050,-0.001627,0.001728,0.003360,-0.002208,-0.003831,-0.000484
2023-04-21,-0.001494,0.002795,0.004295,-0.005076,-0.006563,-0.002295,-0.001511,0.000804,0.002319,-0.010934,-0.012429,-0.010139
2023-04-22,-0.003883,0.002676,0.006585,-0.008317,-0.012168,-0.005663,-0.004169,0.001712,0.005906,-0.021934,-0.026012,-0.020260
2023-04-23,-0.000020,0.003157,0.003177,0.013862,0.013842,0.017063,-0.002193,0.004795,0.007003,0.012812,0.010591,0.017668
2023-04-24,-0.004449,0.003614,0.008100,-0.010013,-0.014418,-0.006435,-0.003621,0.004872,0.008524,-0.017167,-0.020726,-0.012379
2023-04-25,-0.003048,0.001824,0.004887,0.005628,0.002563,0.007463,-0.001134,0.004034,0.005174,0.003514,0.002377,0.007563
2023-04-26,-0.002680,0.001571,0.004262,0.014235,0.011516,0.015828,-0.002422,0.002290,0.004724,0.011803,0.009353,0.014121
2023-04-27,0.001899,0.001055,-0.000842,0.000325,0.002225,0.001381,-0.002868,0.000062,0.002938,0.007006,0.004118,0.007068
2023-04-28,0.002185,-0.002032,-0.004207,0.005337,0.007533,0.003294,-0.000134,-0.002156,-0.002023,0.016643,0.016507,0.014451
2023-04-29,0.001153,-0.001233,-0.002383,0.009442,0.010606,0.008197,-0.001448,0.000807,0.002258,-0.008400,-0.009836,-0.007600
2023-04-30,0.000252,0.002624,0.002371,-0.002007,-0.001755,0.000612,-0.001222,0.000228,0.001451,0.001351,0.000127,0.001579
2023-05-01,-0.001676,-0.000518,0.001160,0.006252,0.004565,0.005731,-0.001541,0.000653,0.002198,-0.009180,-0.010707,-0.008532
2023-05-02,-0.000172,0.001981,0.002153,0.008789,0.008616,0.010788,0.001816,0.001683,-0.000133,-0.001325,0.000488,0.000356
2023-05-03,-0.000309,0.001177,0.001487,0.005956,0.005645,0.007140,-0.003585,0.000942,0.004544,-0.004401,-0.007970,-0.003463
2023-05-04,0.001424,-0.001070,-0.002491,0.008346,0.009782,0.007267,-0.000291,-0.001092,-0.000802,0.002160,0.001869,0.001065
2023-05-05,-0.000708,-0.000170,0.000538,0.014151,0.013433,0.013978,-0.000058,0.002504,0.002562,0.009567,0.009508,0.012095
2023-05-06,-0.000259,0.003917,0.004177,0.005895,0.005635,0.009835,-0.001484,0.002545,0.004035,0.028274,0.026748,0.030891
2023-05-07,0.002001,0.001730,-0.000271,0.006808,0.008823,0.008550,-0.001245,0.003721,0.004971,0.012218,0.010958,0.015984
2023-05-08,0.003727,0.002940,-0.000784,0.002675,0.006411,0.005622,0.001265,0.004248,0.002980,-0.000559,0.000705,0.003686
2023-05-09,0.000993,-0.000889,-0.001880,-0.005062,-0.004073,-0.005946,0.001278,0.000397,-0.000880,-0.007339,-0.006070,-0.006945
2023-05-10,-0.000677,-0.004940,-0.004266,-0.014106,-0.014773,-0.018976,-0.001131,-0.001685,-0.000554,-0.005043,-0.006169,-0.006720
2023-05-11,-0.001136,-0.005084,-0.003953,0.014813,0.013661,0.009654,0.000251,-0.001262,-0.001512,0.008196,0.008449,0.006924
2023-05-12,0.001329,-0.001707,-0.003032,0.005549,0.006885,0.003833,-0.003229,0.000585,0.003826,0.006211,0.002962,0.006799
2023-05-13,0.002363,-0.005201,-0.007545,0.000913,0.003277,-0.004293,-0.004335,0.000504,0.004859,-0.015949,-0.020214,-0.015453
2023-05-14,0.003191,-0.005040,-0.008205,-0.004676,-0.001499,-0.009693,0.001030,-0.000109,-0.001138,-0.001844,-0.000816,-0.001953
2023-05-15,0.002665,-0.002050,-0.004703,-0.010867,-0.008230,-0.012894,-0.000072,-0.002614,-0.002543,0.001526,0.001454,-0.001092
2023-05-16,0.000014,-0.000200,-0.000213,-0.004787,-0.004774,-0.004986,-0.000316,0.002554,0.002871,-0.001675,-0.001991,0.000874
2023-05-17,-0.002127,0.000945,0.003079,0.011539,0.009387,0.012495,-0.000005,0.001008,0.001013,0.006723,0.006719,0.007738
2023-05-18,-0.005437,0.003489,0.008975,-0.003533,-0.008951,-0.000057,-0.001510,0.000502,0.002015,-0.004864,-0.006366,-0.004364
2023-05-19,-0.002985,0.003521,0.006525,-0.011039,-0.013990,-0.007557,-0.001123,0.000488,0.001613,-0.005614,-0.006731,-0.005129
2023-05-20,-0.001302,-0.000568,0.000734,0.008808,0.007495,0.008235,0.000840,-0.001501,-0.002338,0.019124,0.019980,0.017595
2023-05-21,0.000739,0.001490,0.000751,-0.014240,-0.013511,-0.012771,0.004091,-0.002200,-0.006265,-0.018374,-0.014359,-0.020533
2023-05-22,-0.001019,0.003544,0.004568,-0.005855,-0.006867,-0.002331,0.001735,0.003359,0.001621,-0.003804,-0.002076,-0.000458
2023-05-23,0.001174,0.001336,0.000162,0.004646,0.005826,0.005989,0.000296,0.000194,-0.000102,0.019737,0.020039,0.019935
2023-05-24,0.001619,0.002931,0.001310,0.000140,0.001759,0.003071,-0.000096,0.003038,0.003134,-0.001050,-0.001146,0.001985
2023-05-25,0.002600,-0.000736,-0.003328,0.004932,0.007545,0.004192,0.000355,0.000612,0.000257,0.002372,0.002728,0.002986
2023-05-26,-0.001283,0.002025,0.003312,-0.004879,-0.006156,-0.002864,-0.003561,0.001589,0.005169,0.002985,-0.000586,0.004580
2023-05-27,0.000579,-0.001164,-0.001742,0.006577,0.007160,0.005405,-0.002501,-0.000636,0.001869,0.017512,0.014967,0.016864
2023-05-28,0.002273,0.002407,0.000134,0.006348,0.008636,0.008771,0.002154,0.000766,-0.001384,0.009292,0.011466,0.010065
2023-05-29,0.001126,0.002026,0.000899,-0.003757,-0.002635,-0.001739,0.000740,0.000458,-0.000283,0.007753,0.008499,0.008214
2023-05-30,0.001843,0.002231,0.000388,0.011047,0.012910,0.013303,0.000845,0.000824,-0.000021,0.016289,0.017148,0.017127
2023-05-31,0.002671,-0.000093,-0.002757,-0.009270,-0.006623,-0.009362,0.002717,0.001620,-0.001094,-0.003426,-0.000718,-0.001811
2023-06-01,0.000049,0.001437,0.001388,-0.005572,-0.005523,-0.004142,-0.002157,0.003861,0.006032,-0.017294,-0.019414,-0.013499
2023-06-02,0.001487,0.003186,0.001697,-0.000874,0.000612,0.002310,0.000162,0.004147,0.003984,-0.027360,-0.027202,-0.023327
2023-06-03,0.001261,0.001755,0.000494,0.009639,0.010912,0.011411,0.000047,0.001230,0.001183,0.019986,0.020034,0.021241
2023-06-04,0.004029,-0.001853,-0.005858,0.007045,0.011102,0.005178,0.001847,-0.001485,-0.003326,0.009221,0.011085,0.007722
2023-06-05,0.002379,-0.003338,-0.005704,-0.001234,0.001143,-0.004568,0.000361,-0.004706,-0.005065,0.002907,0.003268,-0.001813
2023-06-06,0.003571,-0.002772,-0.006321,0.006700,0.010295,0.003909,0.001450,0.000532,-0.000917,0.004902,0.006359,0.005437
2023-06-07,0.005493,-0.001905,-0.007358,0.002743,0.008251,0.000832,0.005138,-0.002814,-0.007911,0.005689,0.010856,0.002859
2023-06-08,0.000710,-0.000211,-0.000921,0.012723,0.013442,0.012509,0.002162,-0.002665,-0.004817,0.007343,0.009521,0.004658
2023-06-09,0.001562,0.002100,0.000537,0.000702,0.002265,0.002803,0.002055,0.000762,-0.001291,-0.001105,0.000948,-0.000344
2023-06-10,0.003467,0.005025,0.001552,0.007380,0.010872,0.012441,0.000887,0.004024,0.003134,0.007897,0.008791,0.011953
2023-06-11,0.003487,-0.000274,-0.003749,0.003509,0.007008,0.003233,-0.000513,0.001535,0.002050,0.009541,0.009024,0.011092
2023-06-12,0.000773,0.002620,0.001846,0.003561,0.004337,0.006191,-0.000572,0.004155,0.004730,0.009626,0.009048,0.013821
2023-06-13,0.002382,0.000287,-0.002090,0.008602,0.011005,0.008892,0.000803,0.003911,0.003105,0.016921,0.017738,0.020898
2023-06-14,0.001637,0.003508,0.001868,-0.005509,-0.003881,-0.002021,0.000726,0.003445,0.002717,0.000702,0.001428,0.004150
2023-06-15,0.003767,0.002175,-0.001586,0.006452,0.010244,0.008641,0.002982,0.003451,0.000468,0.006961,0.009964,0.010436
2023-06-16,-0.001999,0.006213,0.008228,-0.011378,-0.013354,-0.005236,0.001960,0.003159,0.001196,-0.027735,-0.025829,-0.024664
2023-06-17,0.000574,0.004251,0.003674,0.016540,0.017124,0.020861,0.000733,0.001275,0.000542,0.029444,0.030198,0.030756
2023-06-18,0.001757,0.002808,0.001050,-0.000727,0.001028,0.002079,-0.000484,0.004336,0.004823,0.002774,0.002289,0.007123
2023-06-19,0.002001,-0.000026,-0.002023,0.006859,0.008874,0.006833,0.000817,0.000500,-0.000317,0.020005,0.020839,0.020516
2023-06-20,-0.000452,-0.000884,-0.000432,-0.003233,-0.003683,-0.004114,0.003256,0.000821,-0.002426,0.003927,0.007195,0.004751
2023-06-21,-0.002219,0.000883,0.003109,-0.000242,-0.002460,0.000641,0.004137,0.002997,-0.001136,-0.008978,-0.004878,-0.006008
2023-06-22,-0.003101,0.002708,0.005827,-0.000483,-0.003583,0.002224,0.001319,0.002331,0.001011,0.003039,0.004362,0.005377
2023-06-23,-0.002103,0.004825,0.006942,0.002679,0.000570,0.007516,-0.000760,0.003476,0.004239,0.006803,0.006038,0.010303
2023-06-24,-0.002829,0.003756,0.006604,-0.001723,-0.004547,0.002027,-0.000165,0.001070,0.001236,-0.016796,-0.016958,-0.015743
2023-06-25,-0.003917,0.001542,0.005480,0.000381,-0.003537,0.001923,0.001193,0.003394,0.002198,0.001051,0.002245,0.004448
2023-06-26,-0.003515,0.001616,0.005150,-0.000629,-0.004142,0.000986,0.001470,0.004064,0.002589,-0.003469,-0.002004,0.000580
2023-06-27,0.002113,0.000362,-0.001747,0.003834,0.005955,0.004197,0.001751,0.001953,0.000201,-0.004345,-0.002601,-0.002401
2023-06-28,-0.001227,-0.000292,0.000936,-0.006377,-0.007596,-0.006668,0.002053,0.002569,0.000514,-0.005567,-0.003525,-0.003013
2023-06-29,-0.001453,0.001191,0.002648,0.005421,0.003960,0.006618,-0.001283,-0.001571,-0.000289,0.014938,0.013636,0.013344
2023-06-30,-0.002371,-0.000309,0.002066,0.006934,0.004547,0.006622,-0.000566,0.001997,0.002564,0.004360,0.003791,0.006365
2023-07-01,0.000825,0.002166,0.001340,0.001967,0.002794,0.004138,0.000108,0.005407,0.005298,0.013987,0.014097,0.019469
2023-07-02,-0.000085,0.002292,0.002377,-0.003698,-0.003783,-0.001415,-0.003134,0.004001,0.007157,0.007955,0.004796,0.011988
2023-07-03,-0.002273,0.001221,0.003503,-0.008098,-0.010353,-0.006886,-0.002030,0.003928,0.005969,0.014547,0.012488,0.018531
2023-07-04,0.002897,0.003810,0.000910,-0.000358,0.002538,0.003451,0.003147,0.004554,0.001402,-0.004832,-0.001699,-0.000300
2023-07-05,0.002546,0.003126,0.000578,0.006931,0.009495,0.010079,0.001837,0.000801,-0.001035,-0.002946,-0.001114,-0.002148
2023-07-06,0.000725,0.003507,0.002780,-0.006860,-0.006139,-0.003376,0.000369,0.004622,0.004251,-0.029279,-0.028920,-0.024792
2023-07-07,0.003048,0.001869,-0.001176,-0.007502,-0.004477,-0.005647,0.001799,0.006862,0.005054,-0.003935,-0.002143,0.002900
2023-07-08,0.002044,-0.000030,-0.002070,-0.004929,-0.002895,-0.004959,-0.000062,0.007192,0.007255,0.004943,0.004881,0.012171
2023-07-09,0.002033,0.002448,0.000414,-0.003827,-0.001802,-0.001389,0.000510,0.002730,0.002219,-0.005531,-0.005024,-0.002817
2023-07-10,0.000380,-0.000105,-0.000485,0.003023,0.003404,0.002918,-0.001423,0.002139,0.003567,0.005619,0.004189,0.007771
2023-07-11,0.001774,-0.002292,-0.004058,0.003775,0.005556,0.001475,0.003451,0.000835,-0.002606,-0.010685,-0.007272,-0.009859
2023-07-12,0.002524,-0.000074,-0.002592,0.013994,0.016553,0.013918,0.003063,-0.002219,-0.005265,0.022471,0.025602,0.020202
2023-07-13,0.001675,0.002325,0.000648,0.000206,0.001881,0.002531,0.000309,-0.000791,-0.001100,0.004928,0.005239,0.004134
2023-07-14,0.000274,0.001697,0.001422,-0.011005,-0.010733,-0.009327,0.001219,-0.000056,-0.001273,-0.038847,-0.037675,-0.038900
2023-07-15,-0.000379,-0.001445,-0.001066,0.004541,0.004160,0.003089,-0.000872,0.001031,0.001905,-0.015303,-0.016162,-0.014288
2023-07-16,-0.000141,0.000126,0.000267,-0.006675,-0.006815,-0.006549,-0.002292,-0.002567,-0.000276,0.002824,0.000525,0.000249
2023-07-17,-0.001229,0.002485,0.003719,0.003224,0.001991,0.005717,-0.002576,-0.002249,0.000328,0.012797,0.010188,0.010519
2023-07-18,-0.001035,-0.002096,-0.001063,0.000869,-0.000167,-0.001229,-0.002869,-0.006465,-0.003607,0.005481,0.002596,-0.001020
2023-07-19,-0.002599,-0.001002,0.001601,0.001446,-0.001156,0.000443,-0.004089,-0.002586,0.001509,-0.001035,-0.005119,-0.003618
2023-07-20,-0.000515,-0.002124,-0.001610,0.004605,0.004087,0.002471,-0.002385,-0.004055,-0.001674,0.001375,-0.001014,-0.002686
2023-07-21,0.001563,0.002312,0.000748,0.006208,0.007780,0.008534,-0.002973,-0.000614,0.002366,0.010493,0.007488,0.009872
2023-07-22,-0.000152,0.000847,0.000999,-0.002046,-0.002198,-0.001201,-0.001322,0.000973,0.002298,0.001774,0.000450,0.002749
2023-07-23,-0.002543,-0.001805,0.000740,-0.009965,-0.012483,-0.011753,-0.000856,0.002786,0.003645,0.000358,-0.000499,0.003145
2023-07-24,-0.006185,0.001201,0.007432,-0.012724,-0.018831,-0.011538,-0.003398,0.003943,0.007366,0.004936,0.001521,0.008898
2023-07-25,-0.002513,0.003408,0.005936,0.004430,0.001907,0.007854,-0.003671,0.005168,0.008871,-0.004288,-0.007943,0.000858
2023-07-26,0.000509,-0.000439,-0.000947,0.008127,0.008640,0.007685,-0.003009,0.003901,0.006931,0.015912,0.012856,0.019875
2023-07-27,0.001618,-0.001931,-0.003544,-0.002895,-0.001281,-0.004820,-0.003181,0.000796,0.003990,0.010402,0.007188,0.011206
2023-07-28,0.002044,-0.001559,-0.003595,0.010422,0.012488,0.008848,-0.000902,-0.001775,-0.000874,-0.003206,-0.004105,-0.004976
2023-07-29,-0.001330,-0.001926,-0.000597,-0.000983,-0.002312,-0.002907,-0.003336,-0.000808,0.002536,-0.005816,-0.009132,-0.006619
2023-07-30,0.000562,0.000443,-0.000119,-0.006508,-0.005949,-0.006068,-0.002087,0.000537,0.002629,0.017783,0.015659,0.018330
2023-07-31,0.000839,0.003372,0.002532,0.010446,0.011293,0.013853,-0.004716,-0.001038,0.003695,0.015046,0.010259,0.013992
2023-08-01,0.001182,0.002584,0.001400,-0.002485,-0.001305,0.000093,-0.001765,0.000631,0.002400,0.000944,-0.000822,0.001576
2023-08-02,0.000003,0.000949,0.000945,-0.005262,-0.005258,-0.004318,-0.001390,0.001446,0.002839,0.017690,0.016275,0.019161
2023-08-03,-0.003822,-0.000826,0.003007,0.000263,-0.003560,-0.000563,-0.000878,0.000066,0.000944,-0.020254,-0.021114,-0.020190
2023-08-04,0.001067,0.000713,-0.000353,-0.002263,-0.001198,-0.001551,-0.002816,0.002389,0.005220,-0.003534,-0.006341,-0.001154
2023-08-05,0.001792,-0.000386,-0.002174,0.004780,0.006581,0.004392,-0.003265,0.001471,0.004751,0.001954,-0.001317,0.003428
2023-08-06,0.002398,-0.001008,-0.003398,0.009707,0.012129,0.008690,0.000808,-0.001096,-0.001902,0.031423,0.032256,0.030292
2023-08-07,0.001443,0.000723,-0.000718,0.005558,0.007009,0.006286,0.001492,0.000877,-0.000615,0.000985,0.002478,0.001862
2023-08-08,0.000393,-0.001266,-0.001658,-0.007204,-0.006813,-0.008460,0.001466,0.000235,-0.001229,-0.024455,-0.023025,-0.024226
2023-08-09,-0.000238,-0.001795,-0.001558,-0.006388,-0.006624,-0.008171,0.001755,0.001622,-0.000134,0.001097,0.002855,0.002721
2023-08-10,-0.001562,-0.002575,-0.001014,0.011534,0.009954,0.008930,0.000493,-0.002885,-0.003376,0.030240,0.030748,0.027268
2023-08-11,-0.002065,-0.002140,-0.000075,0.003767,0.001694,0.001619,-0.001658,-0.001374,0.000285,0.005453,0.003786,0.004072
2023-08-12,-0.000615,0.000781,0.001397,0.002754,0.002137,0.003537,-0.002126,0.003837,0.005976,0.023171,0.020995,0.027096
2023-08-13,-0.000256,-0.001977,-0.001722,0.005803,0.005546,0.003814,-0.001507,0.001987,0.003499,-0.008888,-0.010381,-0.006918
2023-08-14,-0.001415,0.002002,0.003422,-0.002714,-0.004125,-0.000717,-0.001442,0.004954,0.006405,-0.005580,-0.007015,-0.000654
2023-08-15,-0.001564,0.002681,0.004251,-0.002322,-0.003882,0.000353,-0.001831,0.004285,0.006127,-0.008854,-0.010669,-0.004607
2023-08-16,-0.003372,0.004567,0.007966,0.011398,0.007988,0.016018,-0.003045,0.004885,0.007955,0.006827,0.003761,0.011745
2023-08-17,-0.000457,0.001310,0.001768,0.003917,0.003459,0.005232,-0.001432,0.002056,0.003492,0.016427,0.014972,0.018516
2023-08-18,-0.001282,0.001238,0.002523,0.005004,0.003716,0.006248,-0.000700,0.002642,0.003344,0.023787,0.023070,0.026491
2023-08-19,-0.004370,0.002428,0.006828,-0.005292,-0.009639,-0.002877,-0.002481,0.004610,0.007109,-0.003889,-0.006361,0.000703
2023-08-20,-0.004312,0.001144,0.005480,0.013022,0.008653,0.014181,-0.003256,0.004248,0.007529,0.031245,0.027887,0.035625
2023-08-21,-0.003060,0.001379,0.004453,0.013843,0.010740,0.015241,0.000840,0.001466,0.000625,0.019456,0.020313,0.020951
2023-08-22,-0.002408,0.000756,0.003172,-0.000639,-0.003046,0.000116,0.000994,0.000110,-0.000884,0.012237,0.013244,0.012348
2023-08-23,-0.000714,-0.003113,-0.002400,-0.006366,-0.007076,-0.009459,0.001069,-0.002940,-0.004004,0.008566,0.009644,0.005601
2023-08-24,-0.004297,-0.000139,0.004176,0.002447,-0.001861,0.002307,-0.000725,-0.002360,-0.001636,0.023757,0.023014,0.021340
2023-08-25,-0.003024,-0.003235,-0.000211,-0.007038,-0.010041,-0.010250,-0.001530,-0.001654,-0.000124,-0.003423,-0.004948,-0.005071
2023-08-26,-0.002728,0.000706,0.003444,-0.000421,-0.003148,0.000285,-0.000650,-0.000234,0.000416,-0.000584,-0.001233,-0.000818
2023-08-27,-0.003087,0.001936,0.005038,-0.001898,-0.004979,0.000034,-0.002846,-0.000101,0.002752,0.004350,0.001492,0.004248
2023-08-28,-0.003103,0.002827,0.005948,-0.000088,-0.003191,0.002738,-0.004039,-0.001626,0.002423,0.000731,-0.003311,-0.000897
2023-08-29,0.000091,0.000044,-0.000047,-0.009084,-0.008994,-0.009041,-0.000298,-0.002950,-0.002652,-0.013776,-0.014070,-0.016685
2023-08-30,0.000837,0.001039,0.000201,-0.005948,-0.005116,-0.004916,0.001531,0.001032,-0.000498,-0.027624,-0.026135,-0.026621
2023-08-31,-0.000794,-0.001405,-0.000611,0.004097,0.003299,0.002686,-0.001215,-0.004495,-0.003283,0.014466,0.013234,0.009907
2023-09-01,0.002084,-0.000099,-0.002179,-0.000450,0.001633,-0.000550,-0.000000,-0.002672,-0.002671,0.009953,0.009953,0.007255
2023-09-02,-0.000270,-0.001256,-0.000986,0.004294,0.004022,0.003033,-0.002335,-0.000624,0.001716,-0.030042,-0.032307,-0.030647
2023-09-03,0.003353,-0.000464,-0.003805,-0.000763,0.002588,-0.001227,0.003745,-0.002023,-0.005746,0.003993,0.007753,0.001962
2023-09-04,0.001528,-0.000235,-0.001760,0.010390,0.011934,0.010153,0.004001,0.000192,-0.003794,0.021553,0.025641,0.021750
2023-09-05,-0.000700,-0.000321,0.000379,0.006893,0.006188,0.006570,0.004090,-0.001678,-0.005744,0.013485,0.017630,0.011785
2023-09-06,-0.001476,0.003200,0.004683,0.009246,0.007757,0.012476,0.000646,0.000858,0.000213,0.017110,0.017767,0.017983
2023-09-07,-0.000329,-0.001821,-0.001493,-0.002386,-0.002714,-0.004202,0.000411,-0.004092,-0.004501,-0.007820,-0.007412,-0.011880
2023-09-08,-0.001402,-0.004856,-0.003459,0.000727,-0.000675,-0.004132,0.002830,-0.000690,-0.003511,0.012578,0.015444,0.011879
2023-09-09,-0.001153,-0.000828,0.000326,-0.019473,-0.020604,-0.020285,0.002496,-0.002151,-0.004635,-0.020253,-0.017808,-0.022360
2023-09-10,-0.003619,0.000822,0.004458,-0.000704,-0.004321,0.000117,0.000477,-0.000988,-0.001464,-0.033663,-0.033202,-0.034618
2023-09-11,-0.001853,-0.000603,0.001253,-0.004564,-0.006409,-0.005164,0.000808,-0.002186,-0.002992,0.002612,0.003422,0.000420
2023-09-12,-0.003164,-0.002293,0.000874,-0.007285,-0.010426,-0.009562,-0.001443,-0.000882,0.000562,-0.014648,-0.016071,-0.015517
2023-09-13,-0.002794,-0.001838,0.000958,-0.004489,-0.007270,-0.006318,0.000491,-0.003039,-0.003529,-0.012116,-0.011631,-0.015118
2023-09-14,-0.002098,0.000920,0.003024,0.000564,-0.001535,0.001484,-0.002504,-0.002596,-0.000092,0.003729,0.001216,0.001124
2023-09-15,-0.000795,0.003164,0.003962,-0.003441,-0.004233,-0.000287,0.000726,0.001208,0.000482,-0.004541,-0.003818,-0.003338
2023-09-16,0.001667,0.003941,0.002271,0.005290,0.006966,0.009252,0.001245,0.000783,-0.000462,0.006918,0.008172,0.007706
2023-09-17,0.004807,-0.000926,-0.005706,-0.003427,0.001363,-0.004350,0.000734,-0.002818,-0.003549,0.002723,0.003458,-0.000103
2023-09-18,0.001121,0.001423,0.000301,0.005440,0.006568,0.006871,0.000085,0.001457,0.001372,0.012430,0.012516,0.013905
2023-09-19,0.000320,-0.003347,-0.003666,0.004150,0.004471,0.000789,-0.001063,-0.000087,0.000977,0.001250,0.000185,0.001163
2023-09-20,-0.002538,-0.003609,-0.001074,0.008449,0.005889,0.004809,-0.002649,0.002244,0.004906,-0.002390,-0.005033,-0.000152
2023-09-21,-0.003449,-0.001135,0.002322,-0.003611,-0.007048,-0.004742,0.000628,-0.001894,-0.002520,-0.018891,-0.018275,-0.020749
2023-09-22,-0.001738,0.001359,0.003102,-0.007805,-0.009529,-0.006457,0.001310,0.001977,0.000667,-0.011669,-0.010375,-0.009715
2023-09-23,0.000500,0.000510,0.000009,-0.006715,-0.006218,-0.006208,0.003680,0.000175,-0.003492,0.005538,0.009238,0.005714
2023-09-24,0.001521,0.000347,-0.001172,0.002855,0.004381,0.003203,0.001910,0.000984,-0.000925,-0.005546,-0.003647,-0.004568
2023-09-25,0.001019,-0.000349,-0.001367,0.013460,0.014492,0.013106,0.001117,0.001452,0.000335,0.015409,0.016544,0.016884
2023-09-26,0.003498,0.000979,-0.002510,0.005903,0.009421,0.006887,0.003316,0.002166,-0.001146,0.001576,0.004897,0.003745
2023-09-27,0.001375,-0.000264,-0.001637,0.007154,0.008539,0.006888,0.000000,0.003618,0.003618,0.003206,0.003206,0.006836
2023-09-28,0.002491,0.001432,-0.001056,0.001703,0.004198,0.003137,0.002237,0.004430,0.002188,0.009249,0.011507,0.013720
2023-09-29,0.004127,0.001412,-0.002704,0.005669,0.009819,0.007089,0.001587,0.000230,-0.001356,0.008296,0.009897,0.008528
2023-09-30,0.000963,-0.001137,-0.002098,0.016880,0.017858,0.015723,0.001891,-0.000144,-0.002031,0.013494,0.015411,0.013348
2023-10-01,0.003693,0.004277,0.000582,0.002126,0.005827,0.006412,0.000697,0.002510,0.001812,0.008141,0.008844,0.010672
2023-10-02,0.001588,0.000759,-0.000828,0.002693,0.004286,0.003455,0.000930,0.000770,-0.000160,-0.011156,-0.010237,-0.010395
2023-10-03,0.000309,0.000425,0.000116,-0.002254,-0.001946,-0.001830,-0.000914,0.001540,0.002456,-0.015266,-0.016166,-0.013749
2023-10-04,-0.000516,0.000898,0.001415,-0.005221,-0.005734,-0.004327,-0.002646,0.003318,0.005980,-0.035340,-0.037893,-0.032139
2023-10-05,0.000805,0.001455,0.000650,0.001078,0.001884,0.002535,-0.004152,0.002024,0.006202,-0.011309,-0.015414,-0.009307
2023-10-06,0.003232,0.000653,-0.002571,0.001363,0.004600,0.002018,-0.004393,0.001475,0.005894,0.001436,-0.002964,0.002913
2023-10-07,0.001572,0.002828,0.001253,0.006476,0.008058,0.009322,-0.003036,-0.000608,0.002436,0.017815,0.014725,0.017197
2023-10-08,0.001456,0.000900,-0.000555,0.000944,0.002401,0.001845,-0.001355,-0.001771,-0.000417,0.003518,0.002158,0.001740
2023-10-09,0.004418,0.000406,-0.003994,0.000872,0.005294,0.001279,0.000551,-0.002486,-0.003036,0.008746,0.009302,0.006238
2023-10-10,0.004221,0.003142,-0.001074,-0.008630,-0.004446,-0.005515,0.001559,-0.000084,-0.001641,-0.014147,-0.012610,-0.014231
2023-10-11,0.006090,-0.000070,-0.006123,0.011374,0.017533,0.011303,0.005211,0.000686,-0.004502,0.000342,0.005555,0.001028
2023-10-12,0.000894,0.000605,-0.000289,0.000880,0.001775,0.001485,-0.000236,-0.002223,-0.001987,-0.003160,-0.003395,-0.005376
2023-10-13,-0.000109,0.000011,0.000121,-0.008986,-0.009095,-0.008975,-0.002755,-0.001479,0.001279,0.000244,-0.002511,-0.001235
2023-10-14,0.000193,0.001597,0.001404,0.005583,0.005777,0.007189,-0.000849,-0.001676,-0.000827,0.003915,0.003063,0.002233
2023-10-15,-0.002339,0.002224,0.004573,0.012692,0.010324,0.014944,0.000771,0.002243,0.001471,-0.004085,-0.003317,-0.001851
2023-10-16,-0.002937,-0.000320,0.002624,-0.008702,-0.011614,-0.009020,-0.005126,-0.000646,0.004502,-0.022492,-0.027502,-0.023123
2023-10-17,0.001840,0.000190,-0.001647,0.008503,0.010359,0.008695,-0.001307,-0.000504,0.000805,0.026669,0.025327,0.026152
2023-10-18,0.004715,0.001280,-0.003418,0.000201,0.004917,0.001482,0.001129,-0.002367,-0.003492,-0.005658,-0.004536,-0.008011
2023-10-19,0.003318,-0.000576,-0.003881,-0.001539,0.001774,-0.002114,0.003387,-0.001221,-0.004592,0.012009,0.015436,0.010773
2023-10-20,0.000389,0.000536,0.000147,0.004244,0.004635,0.004783,0.002028,0.000594,-0.001432,-0.012237,-0.010233,-0.011650
2023-10-21,0.000147,0.000410,0.000263,-0.005903,-0.005757,-0.005496,0.002575,0.003149,0.000572,0.000711,0.003288,0.003862
2023-10-22,-0.002203,0.002699,0.004913,-0.020089,-0.022248,-0.017444,-0.000776,0.002560,0.003339,-0.020812,-0.021572,-0.018305
2023-10-23,0.001893,0.002891,0.000996,-0.011222,-0.009351,-0.008364,0.000672,0.002273,0.001600,-0.027016,-0.026362,-0.024805
2023-10-24,0.002125,-0.002853,-0.004967,0.008968,0.011113,0.006090,0.000605,-0.002642,-0.003245,-0.007397,-0.006796,-0.010019
2023-10-25,0.004965,-0.000005,-0.004946,0.006010,0.011005,0.006005,0.001704,-0.000472,-0.002173,0.017774,0.019508,0.017293
2023-10-26,0.005976,0.001532,-0.004417,-0.002901,0.003058,-0.001373,0.000538,0.000940,0.000401,-0.006698,-0.006163,-0.005765
2023-10-27,0.003457,0.004697,0.001235,-0.001050,0.002403,0.003641,-0.000283,0.001602,0.001885,0.020026,0.019737,0.021659
